Date,BRL_Open,BRL_High,BRL_Low,BRL_Close,BRL_Volume,ZAR_Open,ZAR_High,ZAR_Low,ZAR_Close,ZAR_Volume,TRY_Open,TRY_High,TRY_Low,TRY_Close,TRY_Volume,MXN_Open,MXN_High,MXN_Low,MXN_Close,MXN_Volume,CNY_Open,CNY_High,CNY_Low,CNY_Close,CNY_Volume,KRW_Open,KRW_High,KRW_Low,KRW_Close,KRW_Volume,TNX_Open,TNX_High,TNX_Low,TNX_Close,TNX_Volume,EMB_Open,EMB_High,EMB_Low,EMB_Close,EMB_Volume
2014-05-22,2.206591,2.222566,2.185052,2.200871,0.000000,12.490507,12.625317,12.368346,12.501838,0.000000,2.536997,2.594892,2.536387,2.594268,0.000000,13.377797,13.513128,13.265516,13.399712,0.000000,6.055890,6.072844,6.034888,6.051784,0.000000,1087.667646,1089.354792,1084.119505,1085.801148,0.000000,27.219587,27.219587,26.136424,26.136424,0.000000,101.963417,102.253807,101.195243,101.483444,0.000000
2014-05-23,2.198658,2.237876,2.198658,2.237876,0.000000,12.497824,12.598790,12.362731,12.462606,0.000000,2.596078,2.644962,2.596078,2.644962,0.000000,13.398171,13.509561,13.398171,13.509561,0.000000,6.042763,6.064935,6.039120,6.061278,0.000000,1083.695435,1089.344932,1080.161145,1085.792217,0.000000,26.106141,26.535424,25.412402,25.830278,0.000000,101.284613,101.738665,100.898857,101.351179,0.000000
2014-05-26,2.238423,2.266970,2.223359,2.251714,0.000000,12.465999,12.567823,12.387571,12.488754,0.000000,2.638811,2.706412,2.638811,2.706412,0.000000,13.507315,13.580770,13.482244,13.555562,0.000000,6.057788,6.067240,6.031886,6.041299,0.000000,1085.708868,1089.836741,1085.339495,1089.465963,0.000000,25.785140,25.907818,25.546331,25.667873,0.000000,101.386000,101.703279,100.752541,101.067837,0.000000
2014-05-27,2.253114,2.264937,2.222259,2.233920,0.000000,12.500424,12.693689,12.500424,12.693689,0.000000,2.707634,2.740663,2.667930,2.700475,0.000000,13.540385,13.656337,13.425612,13.540581,0.000000,6.043717,6.047867,6.034350,6.038494,0.000000,1087.937342,1102.233811,1086.471461,1100.748666,0.000000,25.724134,26.149333,25.173192,25.589284,0.000000,101.199355,101.199355,99.629968,99.629968,0.000000
2014-05-28,2.235857,2.261957,2.202376,2.228085,0.000000,12.702732,12.776215,12.662495,12.735746,0.000000,2.699480,2.724108,2.628155,2.652132,0.000000,13.534652,13.619259,13.395574,13.479312,0.000000,6.037533,6.039465,6.027639,6.029568,0.000000,1102.207299,1107.050267,1093.396601,1098.200856,0.000000,25.585445,25.751676,24.909904,25.071746,0.000000,99.611251,101.054752,99.611251,101.054752,0.000000
2014-05-29,2.223922,2.232269,2.209017,2.217308,0.000000,12.720907,12.958140,12.643525,12.879315,0.000000,2.651408,2.704063,2.611531,2.663394,0.000000,13.491531,13.621731,13.431118,13.560735,0.000000,6.028347,6.067676,6.028347,6.067676,0.000000,1099.859876,1109.684412,1099.859876,1109.684412,0.000000,25.130858,25.676828,24.638208,25.173476,0.000000,101.157212,101.296322,100.530013,100.668260,0.000000
2014-05-30,2.219078,2.249655,2.192508,2.222719,0.000000,12.888742,13.096421,12.795417,13.001593,0.000000,2.657396,2.700788,2.629452,2.672388,0.000000,13.563137,13.589330,13.495887,13.521950,0.000000,6.061638,6.080309,6.057501,6.076159,0.000000,1110.296769,1110.296769,1085.035781,1085.035781,0.000000,25.164382,26.094145,25.164382,26.094145,0.000000,100.580396,100.580396,98.661355,98.661355,0.000000
2014-06-02,2.223192,2.245364,2.207869,2.229888,0.000000,13.009579,13.061586,12.798710,12.849874,0.000000,2.673515,2.673515,2.623816,2.623816,0.000000,13.513282,13.618208,13.377506,13.481378,0.000000,6.082305,6.092326,6.079537,6.089554,0.000000,1084.018877,1092.120685,1078.132569,1086.190383,0.000000,26.121401,26.121401,25.159765,25.159765,0.000000,98.756019,100.642786,98.756019,100.642786,0.000000
2014-06-03,2.225081,2.240657,2.218634,2.234164,0.000000,12.855580,13.013154,12.679165,12.834577,0.000000,2.625957,2.651481,2.601514,2.626801,0.000000,13.495383,13.578772,13.370002,13.452616,0.000000,6.091659,6.111020,6.080649,6.099975,0.000000,1087.170372,1087.773933,1079.752963,1080.352406,0.000000,25.167920,25.167920,24.364613,24.364613,0.000000,100.461875,101.378792,100.461875,101.378792,0.000000
2014-06-04,2.231501,2.263419,2.211072,2.242698,0.000000,12.845575,13.039267,12.745834,12.938022,0.000000,2.628338,2.635626,2.606956,2.614184,0.000000,13.474523,13.505554,13.419578,13.450483,0.000000,6.100714,6.119738,6.094728,6.113733,0.000000,1080.438568,1084.725434,1079.876157,1084.160792,0.000000,24.356829,24.917777,24.144713,24.700776,0.000000,101.447444,101.447444,99.800916,99.800916,0.000000
2014-06-05,2.242530,2.263333,2.234993,2.255726,0.000000,12.936236,13.002033,12.882914,12.948440,0.000000,2.615408,2.645154,2.611702,2.641407,0.000000,13.441985,13.576156,13.322248,13.455223,0.000000,6.107465,6.120354,6.106942,6.119830,0.000000,1083.335688,1088.663761,1078.485839,1083.790059,0.000000,24.638730,24.962146,24.122794,24.439438,0.000000,99.815396,99.824829,99.329427,99.338814,0.000000
2014-06-06,2.253558,2.279671,2.234107,2.259994,0.000000,12.937506,13.039685,12.783959,12.884926,0.000000,2.639411,2.648903,2.600377,2.609728,0.000000,13.446135,13.587150,13.383935,13.524297,0.000000,6.116610,6.126170,6.107512,6.117058,0.000000,1081.550807,1085.640522,1078.642685,1082.721404,0.000000,24.438334,24.609507,24.206528,24.376078,0.000000,99.351570,100.022905,99.045246,99.714511,0.000000
2014-06-09,2.263072,2.310275,2.263072,2.310275,0.000000,12.888488,12.967334,12.691563,12.769204,0.000000,2.611020,2.636396,2.610695,2.636068,0.000000,13.518393,13.683407,13.428705,13.592624,0.000000,6.114614,6.129629,6.102268,6.117253,0.000000,1080.800963,1080.800963,1066.581137,1066.581137,0.000000,24.340699,24.463490,23.917044,24.037699,0.000000,99.603371,100.486903,99.603371,100.486903,0.000000
2014-06-10,2.312478,2.357731,2.292854,2.337723,0.000000,12.779650,12.779650,12.626770,12.626770,0.000000,2.634457,2.645182,2.597401,2.607975,0.000000,13.588530,13.814132,13.588530,13.814132,0.000000,6.115951,6.129176,6.115951,6.129176,0.000000,1065.160124,1070.562512,1059.413083,1064.786323,0.000000,24.066161,24.606657,24.058386,24.598708,0.000000,100.444061,100.797107,99.608941,99.959050,0.000000
2014-06-11,2.339768,2.359109,2.339768,2.359109,0.000000,12.621038,12.688447,12.441656,12.508107,0.000000,2.608925,2.658902,2.584052,2.633552,0.000000,13.812374,13.860510,13.714883,13.762680,0.000000,6.127177,6.139202,6.111204,6.123198,0.000000,1065.987769,1072.270976,1056.483517,1062.710703,0.000000,24.615534,25.113708,24.215648,24.705730,0.000000,99.983317,100.441919,99.983317,100.441919,0.000000
2014-06-12,2.358065,2.399224,2.337128,2.377922,0.000000,12.513153,12.579320,12.420707,12.486384,0.000000,2.634804,2.674423,2.582086,2.620912,0.000000,13.779925,13.901658,13.752126,13.873614,0.000000,6.117753,6.125473,6.112848,6.120562,0.000000,1063.476185,1074.600384,1063.476185,1074.600384,0.000000,24.707963,25.000292,24.316609,24.604308,0.000000,100.383136,100.813963,100.329415,100.760011,0.000000
2014-06-13,2.378661,2.401531,2.356701,2.379360,0.000000,12.487642,12.609261,12.397660,12.518403,0.000000,2.621329,2.671781,2.589226,2.639060,0.000000,13.885858,13.971447,13.775623,13.860532,0.000000,6.116188,6.119448,6.082905,6.086148,0.000000,1074.280927,1080.116241,1068.862282,1074.668162,0.000000,24.571657,24.769738,24.429004,24.625935,0.000000,100.841517,101.280973,100.380416,100.817863,0.000000
2014-06-16,2.379470,2.393654,2.363413,2.377501,0.000000,12.521071,12.608397,12.403776,12.490284,0.000000,2.643174,2.647130,2.616589,2.620505,0.000000,13.853599,13.914933,13.771236,13.832206,0.000000,6.071858,6.089976,6.066804,6.084907,0.000000,1073.397796,1073.397796,1067.538599,1067.538599,0.000000,24.589324,24.589324,23.686831,23.686831,0.000000,100.945068,101.111590,100.783559,100.949814,0.000000
2014-06-17,2.375711,2.424550,2.375711,2.424550,0.000000,12.492141,12.592427,12.459404,12.559428,0.000000,2.617996,2.680849,2.586947,2.649055,0.000000,13.837539,13.947453,13.700267,13.809091,0.000000,6.088155,6.101468,6.075890,6.089177,0.000000,1064.997065,1064.997065,1052.228710,1052.228710,0.000000,23.722569,23.863460,23.551388,23.691262,0.000000,101.174205,101.392315,100.476484,100.693091,0.000000
2014-06-18,2.423308,2.463077,2.423308,2.463077,0.000000,12.560855,12.655100,12.509133,12.602990,0.000000,2.644452,2.699298,2.639532,2.694276,0.000000,13.799677,13.870495,13.741497,13.812017,0.000000,6.093823,6.106051,6.084597,6.096806,0.000000,1052.962253,1060.740134,1044.756711,1052.473980,0.000000,23.682621,24.301554,23.538079,24.153235,0.000000,100.588295,100.588295,99.602588,99.602588,0.000000
2014-06-19,2.464342,2.469527,2.426593,2.431698,0.000000,12.612434,12.861034,12.612434,12.861034,0.000000,2.696738,2.711123,2.679383,2.693675,0.000000,13.821836,13.821836,13.746373,13.746373,0.000000,6.093069,6.093925,6.075864,6.076718,0.000000,1053.412190,1056.572294,1051.104097,1054.257277,0.000000,24.093731,24.477158,23.479923,23.853581,0.000000,99.429415,101.002465,99.429415,101.002465,0.000000
2014-06-20,2.431134,2.448572,2.397428,2.414623,0.000000,12.860567,13.046237,12.797434,12.982193,0.000000,2.691799,2.751248,2.670478,2.729456,0.000000,13.725772,13.893983,13.725772,13.893983,0.000000,6.071316,6.081771,6.060764,6.071201,0.000000,1053.445921,1055.794973,1047.793282,1050.129729,0.000000,23.829114,24.160422,23.293953,23.617820,0.000000,101.115162,101.258791,100.125230,100.267453,0.000000
2014-06-23,2.412849,2.412849,2.362573,2.362573,0.000000,12.963046,12.978472,12.678020,12.693107,0.000000,2.726117,2.753300,2.716814,2.743904,0.000000,13.879525,13.965466,13.839288,13.924980,0.000000,6.066075,6.073330,6.063169,6.070421,0.000000,1051.886132,1056.105140,1045.301081,1049.493676,0.000000,23.566804,23.708704,23.399055,23.539945,0.000000,100.462104,100.462104,99.653252,99.653252,0.000000
2014-06-24,2.360762,2.396452,2.341471,2.376869,0.000000,12.706374,12.767618,12.533193,12.593602,0.000000,2.745364,2.779161,2.742965,2.776732,0.000000,13.922644,13.958940,13.876064,13.912238,0.000000,6.072959,6.079046,6.065157,6.071237,0.000000,1050.572491,1052.982644,1038.807862,1041.191025,0.000000,23.510766,23.716619,23.037130,23.238836,0.000000,99.748718,100.633137,99.748718,100.633137,0.000000
2014-06-25,2.378455,2.429116,2.378455,2.429116,0.000000,12.566201,12.704593,12.405354,12.541974,0.000000,2.778310,2.778310,2.678208,2.678208,0.000000,13.891549,15.041279,13.891549,15.041279,0.000000,6.082628,6.084748,6.068041,6.070156,0.000000,1040.542071,1046.855273,1040.542071,1046.855273,0.000000,23.255713,23.627721,22.638224,23.000355,0.000000,100.636188,100.881610,100.047799,100.291786,0.000000
2014-06-26,2.427409,2.452650,2.405643,2.430659,0.000000,12.517532,12.633664,12.477213,12.592971,0.000000,2.674100,2.709944,2.621641,2.656781,0.000000,15.072571,15.300378,15.072571,15.300378,0.000000,6.064294,6.081201,6.053243,6.070119,0.000000,1046.049239,1057.661968,1046.049239,1057.661968,0.000000,22.971733,23.086380,22.715927,22.829298,0.000000,100.231979,101.152751,99.995189,100.913786,0.000000
2014-06-27,2.435071,2.500148,2.435071,2.500148,0.000000,12.600696,12.766302,12.515143,12.679625,0.000000,2.655951,2.705094,2.648502,2.697508,0.000000,15.301934,15.545636,15.301934,15.545636,0.000000,6.072643,6.081241,6.065584,6.074172,0.000000,1056.241492,1064.493081,1052.271958,1060.492536,0.000000,22.831747,23.229943,22.333765,22.723276,0.000000,100.898803,101.386227,100.233342,100.717551,0.000000
2014-06-30,2.500416,2.551072,2.480760,2.531018,0.000000,12.701989,12.798902,12.520022,12.615546,0.000000,2.700014,2.735988,2.676530,2.712191,0.000000,15.534045,15.590545,15.454748,15.510959,0.000000,6.079991,6.097342,6.062994,6.080296,0.000000,1061.514320,1064.994574,1054.384064,1057.840941,0.000000,22.768708,22.969684,22.518931,22.717702,0.000000,100.827244,100.827244,99.718340,99.718340,0.000000
2014-07-01,2.530489,2.561931,2.524772,2.556143,0.000000,12.610707,12.688378,12.524001,12.601138,0.000000,2.717965,2.718554,2.673324,2.673903,0.000000,15.521009,15.650552,15.417535,15.546214,0.000000,6.075519,6.088342,6.061448,6.074241,0.000000,1057.587232,1068.133933,1057.480055,1068.025688,0.000000,22.703036,23.489621,22.498794,23.278303,0.000000,99.739062,100.096070,99.038663,99.393164,0.000000
2014-07-02,2.555843,2.585976,2.527837,2.557639,0.000000,12.608389,12.624415,12.534341,12.550273,0.000000,2.672733,2.714356,2.643120,2.684282,0.000000,15.543070,15.613410,15.422934,15.492731,0.000000,6.076979,6.078558,6.056927,6.058501,0.000000,1068.743288,1069.359445,1063.965974,1064.579377,0.000000,23.278453,23.476974,22.967883,23.163755,0.000000,99.427153,100.964322,99.427153,100.964322,0.000000
2014-07-03,2.558432,2.597551,2.541887,2.580752,0.000000,12.550706,12.605411,12.463065,12.517388,0.000000,2.688585,2.725611,2.664747,2.701445,0.000000,15.488202,15.567443,15.481864,15.561072,0.000000,6.065501,6.065501,6.001634,6.001634,0.000000,1063.143594,1063.143594,1045.303791,1045.303791,0.000000,23.129908,23.889451,22.987498,23.742364,0.000000,100.997891,100.997891,100.176782,100.176782,0.000000
2014-07-04,2.580444,2.627565,2.567574,2.614460,0.000000,12.512733,12.633848,12.425515,12.545786,0.000000,2.703142,2.706801,2.635731,2.639298,0.000000,15.587022,15.675766,15.404074,15.491777,0.000000,6.002121,6.018096,5.980830,5.996748,0.000000,1046.619390,1050.498113,1045.873874,1049.749834,0.000000,23.699697,23.720875,23.168431,23.189134,0.000000,100.196225,100.841134,99.809820,100.452242,0.000000
2014-07-07,2.616988,2.651657,2.587603,2.621883,0.000000,12.549070,12.644055,12.440322,12.534484,0.000000,2.638436,2.638436,2.603010,2.603010,0.000000,15.500896,15.594030,15.434023,15.526755,0.000000,5.994648,6.003139,5.987557,5.996038,0.000000,1050.544613,1050.544613,1031.204127,1031.204127,0.000000,23.169814,23.419199,23.155185,23.404412,0.000000,100.466451,100.466451,99.213026,99.213026,0.000000
2014-07-08,2.621329,2.635906,2.594886,2.609316,0.000000,12.550846,12.663392,12.448903,12.560535,0.000000,2.598516,2.598516,2.562351,2.562351,0.000000,15.532179,15.581257,15.481695,15.530614,0.000000,5.986097,6.012994,5.982769,6.009652,0.000000,1030.532477,1045.716527,1030.532477,1045.716527,0.000000,23.413000,23.765838,23.413000,23.765838,0.000000,99.426381,100.519892,99.426381,100.519892,0.000000
2014-07-09,2.608146,2.608146,2.581286,2.581286,0.000000,12.557311,12.731462,12.519453,12.693079,0.000000,2.561599,2.611653,2.537513,2.587096,0.000000,15.522249,15.593254,15.472164,15.542941,0.000000,6.010456,6.028127,6.004451,6.022105,0.000000,1046.873603,1051.076910,1042.226069,1046.410715,0.000000,23.753680,24.125079,23.654375,24.024221,0.000000,100.519272,100.854077,100.002274,100.335357,0.000000
2014-07-10,2.585023,2.585023,2.543964,2.543964,0.000000,12.685163,12.705279,12.534717,12.554595,0.000000,2.586622,2.606925,2.576456,2.596680,0.000000,15.540106,15.590002,15.375694,15.425062,0.000000,6.032024,6.035471,6.023417,6.026860,0.000000,1046.172546,1047.460662,1037.743309,1039.021047,0.000000,24.015878,24.369802,23.537673,23.884549,0.000000,100.491442,100.491442,100.007825,100.007825,0.000000
2014-07-11,2.542419,2.546689,2.521871,2.526106,0.000000,12.545349,12.588666,12.413836,12.456698,0.000000,2.598327,2.640549,2.557679,2.599240,0.000000,15.431191,15.598070,15.361355,15.527479,0.000000,6.030529,6.030529,6.011632,6.011632,0.000000,1039.839258,1040.120001,1033.596243,1033.875302,0.000000,23.868253,24.209811,23.378117,23.712661,0.000000,99.877891,101.053536,99.846241,101.021514,0.000000
2014-07-14,2.526088,2.544408,2.512013,2.530230,0.000000,12.474507,12.652236,12.352237,12.528223,0.000000,2.597806,2.601840,2.572972,2.576968,0.000000,15.535599,15.674635,15.443825,15.582039,0.000000,6.020454,6.030894,6.012017,6.022443,0.000000,1034.746403,1041.159226,1027.291907,1033.658531,0.000000,23.745176,24.014551,23.328061,23.592704,0.000000,101.194944,101.302677,100.558919,100.665974,0.000000
2014-07-15,2.527856,2.551377,2.526568,2.550077,0.000000,12.526822,12.720221,12.399228,12.590657,0.000000,2.577178,2.640899,2.555753,2.618944,0.000000,15.591719,15.690871,15.496603,15.595150,0.000000,6.027189,6.041488,6.012168,6.026431,0.000000,1035.072614,1039.945148,1025.771005,1030.599752,0.000000,23.585389,24.044536,23.510959,23.968656,0.000000,100.706904,100.958489,99.915864,100.165472,0.000000
2014-07-16,2.547739,2.573126,2.531642,2.556868,0.000000,12.581316,12.686431,12.402738,12.506361,0.000000,2.622103,2.656539,2.600118,2.634265,0.000000,15.602228,15.608154,15.490582,15.496465,0.000000,6.034543,6.044128,6.015910,6.025465,0.000000,1029.038077,1035.499709,1027.237264,1033.687588,0.000000,23.969049,24.269070,23.508849,23.803110,0.000000,100.161746,100.161746,98.700141,98.700141,0.000000
2014-07-17,2.558400,2.604450,2.538094,2.583779,0.000000,12.487168,12.661207,12.372001,12.544435,0.000000,2.638486,2.647328,2.621340,2.630124,0.000000,15.518373,15.722928,15.518373,15.722928,0.000000,6.022742,6.033950,6.015048,6.026241,0.000000,1034.184728,1040.351115,1031.058445,1037.206191,0.000000,23.840740,24.072239,23.025004,23.248581,0.000000,98.624676,99.275380,98.322504,98.971214,0.000000
2014-07-18,2.581483,2.591660,2.553757,2.563824,0.000000,12.542423,12.542423,12.285187,12.285187,0.000000,2.625002,2.677253,2.583581,2.635008,0.000000,15.701371,15.844606,15.598427,15.740723,0.000000,6.026860,6.039098,6.021489,6.033716,0.000000,1038.113495,1045.116559,1029.509839,1036.454863,0.000000,23.263856,24.219847,23.197182,24.150433,0.000000,98.958203,98.958203,97.076669,97.076669,0.000000
2014-07-21,2.563040,2.592629,2.525321,2.554474,0.000000,12.283527,12.468357,12.189338,12.372750,0.000000,2.630107,2.630107,2.583985,2.583985,0.000000,15.761816,15.893932,15.643617,15.774742,0.000000,6.027137,6.046188,6.011944,6.030946,0.000000,1037.100072,1039.719937,1028.097212,1030.694334,0.000000,24.124728,24.182811,23.600851,23.657672,0.000000,97.243444,98.879077,97.243444,98.879077,0.000000
2014-07-22,2.553777,2.553777,2.425962,2.425962,0.000000,12.392809,12.498923,12.214669,12.319258,0.000000,2.582175,2.585830,2.538767,2.542360,0.000000,15.792994,15.890517,15.607285,15.703661,0.000000,6.026635,6.050706,6.014660,6.038683,0.000000,1030.904977,1037.155975,1026.935340,1033.162268,0.000000,23.691042,23.859875,23.500121,23.667594,0.000000,98.887803,99.220924,98.763274,99.095975,0.000000
2014-07-23,2.424205,2.450473,2.392275,2.418198,0.000000,12.321704,12.606861,12.320509,12.605639,0.000000,2.542513,2.592935,2.541389,2.591789,0.000000,15.728238,15.809066,15.629514,15.709835,0.000000,6.043256,6.051066,6.025329,6.033115,0.000000,1034.438310,1047.886515,1034.438310,1047.886515,0.000000,23.647665,23.851911,23.196506,23.396856,0.000000,99.036769,99.036769,98.174848,98.174848,0.000000
2014-07-24,2.417751,2.417751,2.395947,2.395947,0.000000,12.591068,12.642998,12.501711,12.553272,0.000000,2.595484,2.616873,2.542454,2.563406,0.000000,15.715556,15.878240,15.610868,15.772468,0.000000,6.030738,6.053617,6.026666,6.049529,0.000000,1045.913906,1049.853611,1044.351533,1048.285354,0.000000,23.397232,23.419987,22.826745,22.848945,0.000000,98.109908,99.121963,97.960723,98.971239,0.000000
2014-07-25,2.397905,2.408108,2.380852,2.390983,0.000000,12.568356,12.591058,12.508456,12.531049,0.000000,2.557177,2.660968,2.557177,2.660968,0.000000,15.787791,15.955512,15.735223,15.902386,0.000000,6.048019,6.054658,6.044624,6.051260,0.000000,1048.759157,1053.302862,1044.047173,1048.570463,0.000000,22.873306,22.893024,22.039842,22.058841,0.000000,98.975364,100.036730,98.975364,100.036730,0.000000
2014-07-28,2.392712,2.392712,2.300736,2.300736,0.000000,12.521535,12.543677,12.410460,12.432405,0.000000,2.657960,2.694852,2.616847,2.653169,0.000000,15.908910,15.974711,15.825518,15.890974,0.000000,6.044932,6.059991,6.039241,6.054286,0.000000,1047.701064,1052.826637,1038.813255,1043.895346,0.000000,22.039056,22.661811,21.811744,22.428075,0.000000,99.854634,100.241989,99.460247,99.846073,0.000000
2014-07-29,2.304986,2.329258,2.304254,2.328518,0.000000,12.435627,12.435627,12.275363,12.275363,0.000000,2.653653,2.676011,2.631340,2.653510,0.000000,15.919010,16.004476,15.901592,15.986964,0.000000,6.054317,6.059039,6.029992,6.034695,0.000000,1043.684689,1051.648304,1038.685695,1046.611165,0.000000,22.421605,22.895271,22.334195,22.806015,0.000000,99.799643,100.269643,99.243456,99.710836,0.000000
2014-07-30,2.326243,2.403192,2.326243,2.403192,0.000000,12.287317,12.350306,12.269045,12.331940,0.000000,2.651980,2.692699,2.621231,2.661477,0.000000,15.975360,15.975360,15.778664,15.778664,0.000000,6.028008,6.050073,6.014315,6.036330,0.000000,1047.557491,1054.668727,1042.680666,1049.758796,0.000000,22.817738,23.229675,22.371665,22.775548,0.000000,99.654501,101.128950,99.654501,101.128950,0.000000
2014-07-31,2.403004,2.403004,2.348309,2.348309,0.000000,12.336130,12.520445,12.233145,12.415922,0.000000,2.663021,2.690467,2.603836,2.630672,0.000000,15.777052,16.054663,15.777052,16.054663,0.000000,6.043222,6.056916,6.020125,6.033766,0.000000,1049.116693,1054.890933,1041.376994,1047.108635,0.000000,22.799926,22.881271,22.600488,22.681121,0.000000,101.159978,101.773203,100.795183,101.406197,0.000000
2014-08-01,2.352325,2.360077,2.317032,2.324667,0.000000,12.395635,12.506413,12.277331,12.387051,0.000000,2.631542,2.685106,2.598784,2.651682,0.000000,16.037676,16.094620,15.985638,16.042398,0.000000,6.029007,6.044403,6.025730,6.041117,0.000000,1046.455582,1054.314201,1039.450411,1047.256423,0.000000,22.669639,23.082892,22.289232,22.695550,0.000000,101.526412,102.194325,101.193795,101.859520,0.000000
2014-08-04,2.326654,2.336208,2.300495,2.309942,0.000000,12.395640,12.525046,12.340778,12.469611,0.000000,2.656534,2.694088,2.649304,2.686756,0.000000,16.044311,16.109614,15.881570,15.946210,0.000000,6.040072,6.053041,6.022162,6.035092,0.000000,1047.296479,1054.880337,1043.548825,1051.105545,0.000000,22.667568,23.302892,22.458340,23.087801,0.000000,101.832666,101.832666,100.518567,100.518567,0.000000
2014-08-05,2.312135,2.322846,2.282409,2.292983,0.000000,12.455696,12.613405,12.378664,12.535398,0.000000,2.685380,2.685380,2.645640,2.645640,0.000000,15.973529,15.973529,15.825989,15.825989,0.000000,6.036673,6.036673,6.012999,6.012999,0.000000,1052.430153,1055.885542,1041.405471,1044.824664,0.000000,23.111659,23.195278,22.563236,22.644871,0.000000,100.561275,102.996933,100.561275,102.996933,0.000000
2014-08-06,2.294053,2.327229,2.275973,2.308888,0.000000,12.524957,12.603252,12.513441,12.591664,0.000000,2.644788,2.710510,2.629424,2.694764,0.000000,15.819860,16.035233,15.749940,15.964361,0.000000,6.014565,6.015238,5.997918,5.998589,0.000000,1046.507768,1053.300437,1039.675539,1046.423861,0.000000,22.656720,23.109773,22.516427,22.966675,0.000000,103.076050,103.326430,102.523173,102.772210,0.000000
2014-08-07,2.309489,2.334911,2.290914,2.316132,0.000000,12.593040,12.717284,12.489349,12.612570,0.000000,2.695850,2.713012,2.621976,2.638667,0.000000,15.968166,16.002722,15.885392,15.919769,0.000000,5.994553,6.021821,5.994553,6.021821,0.000000,1046.012515,1050.961843,1036.535907,1041.440395,0.000000,22.986124,23.508366,22.986124,23.508366,0.000000,102.749211,102.749211,101.714447,101.714447,0.000000
2014-08-08,2.315904,2.333940,2.294624,2.312494,0.000000,12.595169,12.691567,12.497629,12.593280,0.000000,2.637962,2.674561,2.613304,2.649560,0.000000,15.931204,15.957929,15.847153,15.873738,0.000000,6.023193,6.035577,6.015734,6.028102,0.000000,1040.544198,1046.189437,1036.841770,1042.466922,0.000000,23.516942,23.874684,23.182670,23.535327,0.000000,101.563611,101.772028,100.778725,100.985530,0.000000
2014-08-11,2.312631,2.348601,2.287843,2.323427,0.000000,12.574265,12.672431,12.527789,12.625592,0.000000,2.650845,2.690644,2.627460,2.666909,0.000000,15.893052,15.966364,15.708994,15.781457,0.000000,6.023481,6.043505,6.010698,6.030679,0.000000,1043.033953,1046.999092,1037.151664,1041.094442,0.000000,23.517418,23.756321,23.430467,23.668487,0.000000,101.199594,101.222407,100.556478,100.579146,0.000000
2014-08-12,2.318857,2.359787,2.318857,2.359787,0.000000,12.640521,12.743727,12.627009,12.730104,0.000000,2.665225,2.696932,2.615663,2.646780,0.000000,15.756910,15.801605,15.647793,15.692177,0.000000,6.032560,6.054542,6.017090,6.039016,0.000000,1040.854172,1045.211037,1037.696724,1042.040373,0.000000,23.666531,24.058259,23.407768,23.795212,0.000000,100.500213,101.065769,100.374036,100.938882,0.000000
2014-08-13,2.360265,2.393698,2.350209,2.383499,0.000000,12.701871,12.760763,12.485830,12.543720,0.000000,2.650101,2.658569,2.573911,2.582135,0.000000,15.670257,15.728807,15.613589,15.671927,0.000000,6.038681,6.047978,6.032161,6.041447,0.000000,1041.558379,1049.109561,1039.001368,1046.534012,0.000000,23.807563,23.890738,23.456235,23.538184,0.000000,100.899510,102.275988,100.899510,102.275988,0.000000
2014-08-14,2.382766,2.414021,2.356782,2.387696,0.000000,12.556609,12.629798,12.451954,12.524533,0.000000,2.583521,2.593290,2.518434,2.527957,0.000000,15.651945,16.007942,15.651945,16.007942,0.000000,6.039820,6.039820,6.023315,6.023315,0.000000,1049.106502,1056.222584,1046.571314,1053.670200,0.000000,23.543353,23.895125,23.338743,23.687457,0.000000,102.334203,102.909536,101.814570,102.386982,0.000000
2014-08-15,2.386947,2.403501,2.362757,2.379143,0.000000,12.529697,12.584986,12.262401,12.316511,0.000000,2.528534,2.554081,2.521735,2.547214,0.000000,16.024367,16.074694,15.954634,16.004742,0.000000,6.024061,6.024061,6.007877,6.007877,0.000000,1053.056661,1056.029627,1044.273568,1047.221738,0.000000,23.687937,23.860876,23.039047,23.207250,0.000000,102.346079,103.738686,102.346079,103.738686,0.000000
2014-08-18,2.382285,2.443643,2.376140,2.437340,0.000000,12.312254,12.314109,12.111142,12.112967,0.000000,2.547059,2.595707,2.519472,2.567594,0.000000,15.989061,16.152410,15.852008,16.013957,0.000000,6.021101,6.030440,5.995844,6.005143,0.000000,1049.191189,1049.191189,1035.262279,1035.262279,0.000000,23.210102,23.265520,22.955086,23.009895,0.000000,103.533383,103.533383,102.005116,102.005116,0.000000
2014-08-19,2.434897,2.452526,2.417493,2.434996,0.000000,12.117475,12.259390,12.005650,12.146256,0.000000,2.564315,2.584208,2.504040,2.523467,0.000000,16.023565,16.075416,15.977085,16.028787,0.000000,6.010437,6.020742,5.982705,5.992962,0.000000,1034.309291,1037.002892,1032.837353,1035.527121,0.000000,23.048935,23.881052,22.840401,23.664989,0.000000,101.988226,101.988226,100.502678,100.502678,0.000000
